4442,13056
3937,13254
13509,3420
13689,3390
3426,4076
3676,4418
14403,3462
13894,3494
4549,3339
4908,4175
8746,9560
8898,9611
9589,8872
9415,9045
9206,8493
9025,8501
8491,8898
8404,9253
13980,13308
14074,13224
14435,12913
14445,13094
4370,13653
4147,13400
3747,13501
3824,13804
4903,3945
5048,4157
13655,3630
13736,2984
13969,3401
13849,3465
4410,4810
3967,4169
8923,9406
9318,9592
9724,9224
9325,8599
9116,8512
8687,8451
8379,8793
8404,9253
4489,12957
4606,13443
4114,15025
3352,14858
14505,13981
13833,14026
13808,13789
13848,14102
5400,4238
5287,4285
13889,3502
13673,3541
14084,4784
14810,4449
3300,3599
3638,4290
4440,4912
5233,4158
14138,3490
13780,3195
9146,8426
8687,8451
8379,8793
8404,9253
4440,4912
5233,4158
14138,3490
13780,3195
3551,14794
3342,14522
3596,13697
4159,13177
4440,4912
5233,4158
14138,3490
13780,3195
9146,8426
8687,8451
8437,8633
8626,8976
4440,4912
5233,4158
14138,3490
13780,3195
13982,5018
14679,4841
14405,3761
14543,4215
4440,4912
5233,4158
14138,3490
13780,3195
9146,8426
9005,8399
8635,8825
8642,9136
4440,4912
5233,4158
14138,3490
13780,3195
4770,4763
4379,4622
4300,4769
4177,4225
9012,8300
9012,8300
9012,8300
9012,8300
9012,8300
9012,8300
8826,8726
9180,8721
9513,9193
9488,8734
9146,8426
8687,8451
8379,8793
8404,9253
8746,9560
9206,9536
4867,14312
4042,15033
13628,13386
14360,13600
4070,12760
4006,13306
14197,12930
14088,12731
8746,9560
9206,9536
9513,9193
9488,8734
9146,8426
8687,8451
8379,8793
8404,9253
4451,4335
4402,4337
4787,4994
5415,4194
13311,2743
13308,3667
14115,3352
14090,2627
4642,14246
4422,14529
15104,14140
15108,13425
12811,14036
12805,13401
2766,14251
3029,14499
8746,9560
8960,9372
9513,9193
9488,8734
9146,8426
8687,8451
8379,8793
8576,8977
4674,4276
4574,4204
5113,4106
3972,3785
13842,3526
12857,4206
14859,4071
13982,3130
13169,14209
13090,13141
2868,13935
2864,14150
5014,14261
4467,14745
15104,14140
15006,13823
8926,9774
9374,9674
9513,9193
9488,8734
9146,8426
8687,8451
8379,8793
8626,9024
8982,9460
8747,9394
9483,8777
9498,9298
9200,8556
8736,8392
8379,8793
8585,8917
8746,9560
9206,9536
3500,12941
4400,13320
14660,13172
12863,13637
8441,8644
8404,9253
8746,9560
9206,9536
3500,12941
4400,13320
14660,13172
12863,13637
8379,8793
8424,8991
9249,9502
8954,9608
3500,12941
4400,13320
14660,13172
12863,13637
8379,8793
8584,9078
8780,8726
9197,8741
9012,8300
9012,8300
9012,8300
9012,8300
9012,8300
9012,8300
9513,9193
9488,8734
9146,8426
8687,8451
8379,8793
8404,9253
8746,9560
9206,9536
14048,2466
13822,2615
13936,2530
13852,2816
15180,13746
15116,13700
15096,14050
14707,14241
9124,9274
9052,9508
9588,9118
9573,8695
9090,8428
8937,8481
8575,8914
8519,9210
3591,12986
4190,12635
4834,4324
4514,4246
4054,12664
4082,12535
4665,4330
3495,4009
15190,13608
13960,15121
13743,2903
13739,2485
13793,2364
13388,2579
14113,14871
13970,14455
4855,4218
4957,4403
4198,13228
3929,12780
5114,4353
5177,4406
4614,12894
4271,13082
14659,4050
15058,4269
14414,3816
14886,4110
13374,13166
13418,13112
13008,12920
13085,13126
8836,9658
9146,9598
9513,9193
9463,8945
9109,8394
8951,8393
8565,8827
8624,8945
8870,9616
9206,9536
9674,9324
9488,8734
9092,8402
9016,8381
8366,8721
8609,9015
14520,14131
14390,13991
9513,9193
9488,8734
9146,8426
8687,8451
8379,8793
8404,9253
14520,14131
14390,13991
9563,9170
9488,8734
4172,13072
4245,13591
4380,13403
4497,13014
14520,14131
14390,13991
3867,3741
4129,3433
9146,8426
8687,8451
5245,3262
4734,3648
14520,14131
14390,13991
9471,9020
9488,8734
9146,8426
9090,8287
8684,8767
8488,9018
14520,14131
14390,13991
4399,13239
4110,13181
4365,12961
4306,13370
8176,9224
8465,9040
14520,14131
14390,13991
4548,5088
4210,4183
9146,8426
8900,8456
4986,4709
4475,4093
14520,14131
14390,13991
9513,9193
9383,8858
9001,8323
8895,8397
4892,3563
5211,3261
9012,8300
9012,8300
8826,8726
9180,8721
9012,8300
9012,8300
9012,8300
9012,8300
1096,1180
1135,1063
1099,944
1000,870
877,868
12020,11716
12059,11599
12023,11480
11924,11406
11801,11404
5699,6336
6400,5720
5277,6117
5607,5653
6235,5473
7329,7335
7027,7082
6529,7478
7075,6320
7476,6972
6569,5780
6536,6660
6503,6444
6139,6018
6308,6261
7174,7015
7500,7201
6901,7654
7267,7443
6476,7136
7190,6320
6564,6698
6627,6843
6569,6581
6618,6274
8330,8029
8111,7143
7814,8211
7580,7441
8052,7277
7647,6700
7576,8518
6943,6406
6854,6427
6858,6483
8109,8005
8610,7640
7472,7789
7921,8024
7606,7448
6895,6936
6678,7226
7093,7234
6898,6399
6834,6653
7234,8039
7778,7092
7349,8211
8079,7387
7540,7463
6677,5863
8443,8351
6928,6820
7234,7020
7315,6573
8037,8269
7847,7031
8626,8635
10846,11075
7558,6997
6761,6147
6531,6866
5898,5440
6541,6238
7200,6230
6987,7021
5891,5408
7752,7049
6018,5181
6045,5358
5833,5125
5659,5127
5518,5105
5412,4855
5217,5039
6252,6671
6669,5685
6262,6155
6102,6497
5674,6176
5410,5101
5667,5405
5124,4874
5082,5640
5506,5118
6678,6797
6401,6604
6800,5897
6966,6796
6448,6917
7427,6343
1831,1890
6715,6940
6480,7332
6596,6830
7456,7516
7524,6526
7641,7963
6819,7554
7704,7944
8340,7678
6217,6779
8983,8035
6433,7012
6669,6274
11150,11098
8373,7877
8189,8843
8310,8947
7049,7587
8483,8023
5898,5762
6287,5496
7284,6540
6163,5668
11860,11596
6802,5873
6830,7578
8036,7429
6731,6367
7405,7809
7650,8302
5131,5224
7648,6889
7424,7524
8540,8311
8718,7720
8730,9089
9488,9197
8803,8220
1138,1169
4689,4992
4436,4730
4815,4189
4442,4232
7035,6474
5969,5751
6150,5441
5101,5513
5923,5154
9118,10040
9544,9792
8350,9013
8385,9207
9108,8588
9580,10193
8526,9116
9562,9114
9202,10639
9034,10034
5489,4950
7083,6335
6767,7315
6228,6333
6466,6879
6980,7823
7504,7284
6908,7609
6564,7316
6956,6281
10571,9635
10512,9710
11347,9786
12027,11665
7987,7375
10800,10361
10498,10138
12026,11829
11576,9654
10463,10049
8559,8597
8156,8218
8499,8491
8113,8622
8677,8229
7446,7427
8334,8180
8534,8655
8245,7631
9562,8900
8559,8597
11818,11604
10423,10357
10476,10090
10487,10341
7446,7427
8334,8180
8534,8655
8245,7631
9811,8995
554,581
593,464
557,345
458,271
335,269
14500,14511
14539,14394
14503,14275
14404,14201
14281,14199
1307,12395
8014,3452
7736,4976
7622,3281
8234,3567
10815,12305
4145,11445
6797,8571
9283,5569
10398,5164
1953,12167
6886,5350
7613,7657
11453,1893
12032,2372
7191,11152
2078,12420
8475,8293
12774,2726
13013,1881
1107,11739
2423,8269
7285,7117
11111,1559
10937,2153
1135,11805
7317,13653
8177,8073
11820,1607
11487,1614
1607,12006
3638,9307
11960,3277
11183,1248
11234,1825
11583,7152
2356,12438
12156,11883
14340,14391
12778,3262
1469,10649
8828,2581
7254,7490
10522,1208
10695,1715
10604,3005
1523,11158
9181,8874
11994,1973
12469,1275
789,4805
7158,5284
7784,7762
2513,740
3229,791
7877,9819
2753,13011
7905,7838
13709,7616
13586,8102
3242,13335
3624,10818
7645,7641
11147,1461
10924,1821
5063,13284
3939,13347
9061,8809
12786,1983
12030,2678
631,2734
4575,9206
7534,7542
11595,1317
11818,1856
12288,5097
8303,13744
7920,7638
13611,8353
13238,4456
2844,13013
6682,3114
8341,8443
10179,1627
8799,1675
10116,4691
4691,13942
13046,12759
10201,4773
13194,9910
2251,13107
4888,3431
9310,7390
5772,3982
5216,5021
6281,4916
4586,13701
6408,4842
13766,4181
14340,14391
3896,13397
8422,2558
7336,7082
12020,1641
12207,2007
11199,8463
3776,13252
7958,8349
13179,4793
6928,7871
1124,9406
10841,4688
7559,7694
11990,2625
12248,2161
4866,10512
2449,12318
9249,8984
13078,3648
13592,2725
3373,13539
11796,2000
7964,7852
12968,2577
13006,3048
2968,11027
13936,14341
8159,8147
14057,9647
13621,6725
1934,12825
3495,7823
6613,6963
11305,1390
7654,850
7805,7897
4865,13544
7340,7584
10156,4977
8214,7442
3315,13404
9010,5475
8909,8911
13103,3195
12968,3035
5103,12465
4423,13588
9113,8548
13211,3671
13128,4696
2505,2132
9838,4554
7848,7886
9917,2525
10534,4687
14207,14220
8228,13760
8137,8205
13938,9883
13516,3267
5729,8868
10779,5588
7793,6689
13187,3308
13358,3771
10332,7448
2733,12901
8310,8279
13290,3688
11955,10832
554,581
593,464
557,345
458,271
335,269
14500,14511
14539,14394
14503,14275
14404,14201
14281,14199
1301,10618
6401,3145
8129,6270
8122,3508
8975,4883
5886,10815
9614,5649
9394,5721
9702,6155
9497,5675
1695,12215
3917,6560
7605,7716
12518,1787
11843,2244
2093,12209
12442,6307
7985,8318
12854,2667
13224,2313
394,461
6203,9625
7776,7724
11469,1290
11115,1571
1366,11509
7920,10502
7809,8289
12223,1749
12310,1804
1736,12881
8167,6871
7392,7352
11322,1380
11021,1744
7748,13594
6503,12163
8423,8421
12354,2212
12648,2112
2704,13486
11585,5647
2036,2767
13487,3459
13252,3782
2709,13165
13487,7995
9062,8761
13358,4557
13664,5200
1314,9068
4866,9072
7942,7684
11720,1510
11690,1616
1188,10968
10773,8756
8642,8356
12339,3264
11968,3459
1763,12379
7581,4084
7912,6960
11072,1076
11210,1597
2723,12890
7101,12486
9514,9344
11912,1996
11921,1411
1280,10996
11355,4321
7424,7296
10739,925
10825,875
1745,11615
13236,4002
7604,7948
13007,3424
14036,5380
3714,10709
3489,8553
6403,6683
11691,1707
10516,1673
3585,13477
11007,8409
7163,7254
13069,3942
12976,2354
2932,12029
3616,6685
7828,7879
10956,1344
10625,1622
4785,10439
12804,12622
7101,9386
12100,1908
13035,2761
1531,10932
7146,6900
6463,6197
10592,1180
7453,1274
1918,11839
9670,8794
7523,7055
11875,1862
11283,3337
1631,11444
5897,5391
5427,6008
12498,3183
12122,3475
4324,10206
4615,10060
6711,7086
13712,3035
13620,4147
1729,11360
394,461
7064,7065
431,466
9332,2356
1607,12037
11033,8474
8361,7916
11646,1913
11648,3146
1411,11235
9716,4361
7423,4649
11147,1776
10239,1153
1727,9288
11025,3395
10608,3026
11692,3351
11005,4023
1513,11718
5263,8974
6404,6672
7968,1758
8121,3486
2116,12308
11216,6861
7953,7872
12960,12868
11189,3737
394,461
394,461
6916,7158
7657,2570
8503,2343
14113,14357
3841,10385
7983,7468
9381,5834
3486,10166
2809,11653
8972,2297
7131,7026
7973,1724
7763,1612
6891,7235
7549,7319
9290,2114
8136,2104
8202,2103
6555,7094
5405,1674
7025,7460
7185,1454
4106,3513
1317,9630
7327,7039
6872,7297
11980,12189
9025,8357
6555,7094
7916,4143
7025,7460
7400,3442
5590,5880
1219,10529
11170,7489
6006,6542
7822,8142
6072,6519
1096,1180
1135,1063
1099,944
1000,870
877,868
12020,11716
12059,11599
12023,11480
11924,11406
11801,11404
5959,6430
6088,5841
7169,6272
6947,6324
6860,6914
8456,7514
11860,11596
6986,6994
6939,7199
7265,7109
5744,5028
5445,5171
6217,5390
5975,5050
5651,5440
6813,6379
6252,6241
6751,6160
5779,6443
6115,5405
6841,6000
6385,6017
6369,5828
6063,5849
5914,6482
8591,7856
6548,7359
8228,7530
6357,6963
6541,6082
4600,5423
936,1060
5767,5981
4794,4822
3428,3536
7592,6966
10600,10443
5880,5800
6777,5795
5705,5675
5971,6527
5381,5568
5938,5575
6980,6960
5236,6216
6907,6771
6043,6533
6265,6357
6725,5856
5707,6316
6696,6552
6457,6447
6432,7002
6551,6636
6566,6372
8087,7270
7727,8159
7887,7486
8063,7181
7430,7871
5741,6281
5680,5749
6882,6045
7574,7185
5880,6393
8765,8689
5987,6131
11431,11265
6445,7133
11478,11176
7085,6649
4695,4923
5034,4666
6441,5913
5855,6209
5996,5433
5619,6012
5220,5776
7642,6681
5835,5334
7036,6397
6106,6248
7589,6679
6708,6449
6309,6217
8248,7252
7561,6984
7589,7139
6895,6003
7894,6886
5866,5317
5442,4849
7309,7684
6768,5992
6494,6203
7744,7914
5705,5949
8636,8399
11404,11266
5744,5528
7617,7733
7553,8186
6678,7426
7444,7404
5887,6037
8737,8312
11466,11184
7531,8243
7879,8055
11500,11137
5438,5280
5516,5655
7454,7038
5670,5770
4952,5104
8288,7505
7537,7154
6651,5827
7036,6708
7048,6421
8443,9294
7723,8629
8555,8063
9826,8858
7812,8366
9089,9034
8671,9356
9056,9653
8570,8233
7939,8459
6769,5930
6092,5732
5866,6530
5452,5439
6265,6029
7201,7291
6439,6135
6650,7385
7489,6431
6689,6188
5857,6391
936,1060
5355,4857
5253,5638
5469,5837
5858,5343
5597,5306
5253,4445
11860,11596
5732,6349
4734,4009
3946,4314
3903,4037
4930,4075
1301,1381
5211,4423
4566,4671
4375,4115
4860,4031
4897,4209
3881,3130
4051,4194
6362,5418
3467,2171
936,1060
4558,3747
4088,3850
3335,3272
3699,3919
3822,3084
8470,7858
8080,7356
9101,9017
8912,8399
8834,9322
10158,9165
7995,8033
10324,10212
10723,9507
11034,10856
3935,3409
3227,2557
5859,5194
3081,2676
6323,6835
5629,5586
4976,4532
4709,5627
4714,5526
3875,3327
3288,3825
3419,3816
4539,4248
3309,3454
1281,1259
4835,4758
5457,4560
3997,3476
2990,2282
3990,4802
4740,4361
2631,2399
4920,5275
2093,2334
4522,4994
2902,2649
2514,2993
5933,6511
3473,3342
4450,3750
6450,6999
7512,7208
6511,5645
5821,5224
6349,6722
7489,6660
7025,6819
8243,7997
8059,7061
6383,5955
2380,3193
2511,2538
2231,1948
2241,1665
2542,3244
3687,3305
1773,2599
2726,2068
3997,5059
2908,3114
2380,3193
936,1060
2734,1658
2241,1665
2542,3244
2771,1849
1773,2599
2726,2068
1664,2610
2737,1874
1096,1180
1135,1063
1099,944
1000,870
877,868
12020,11716
12059,11599
12023,11480
11924,11406
11801,11404
6935,6868
6464,6676
6993,6387
6496,7179
6665,6449
8250,7510
8015,7697
8005,7339
8125,7739
7312,8027
3823,3943
5250,5415
5349,5149
5141,5284
5233,5019
6927,5945
6543,6090
7258,6470
6539,5849
5998,6281
5138,4926
5749,6179
5796,5751
5854,5611
6104,5893
7434,6734
5776,6178
7082,6272
7279,6476
7438,7002
7417,6776
5853,5789
5193,5907
5461,5800
5699,5916
6937,6501
6182,6617
5856,6025
6488,6008
6496,6135
4330,4490
5983,6203
4307,4882
4931,5218
7074,6431
11860,11596
4837,5246
4254,4786
5814,5498
5359,5724
5174,4548
1344,1341
5507,4705
5062,5202
5350,5126
6378,5822
6133,6499
6432,6127
5563,6167
6491,6780
6960,6487
7644,6752
7030,6320
6892,6461
5551,5372
5848,5552
6091,5305
11675,11433
7915,7003
6546,6370
5749,5085
7250,7057
6725,6172
1702,1757
7213,6890
7493,7137
7121,7028
4460,4311
7731,7147
11860,11596
4740,4244
4858,5246
5183,4482
5308,5106
5670,4782
6200,5768
5838,6100
10115,9979
6198,5331
6083,6034
4973,4470
5073,5266
4606,4983
4631,5353
5436,5007
6328,5808
5876,5765
4982,5130
5859,5511
6381,5636
7776,7231
3324,3428
8017,7463
8240,7661
8364,7645
10565,10432
8142,7574
7347,6606
8145,7266
10106,10012
5220,5171
7670,8490
6961,6117
5554,5056
4838,5091
6123,5860
6150,5986
5701,5289
7086,6539
5735,6142
8064,7657
8587,8930
8485,8431
7999,8145
8768,8137
6882,6948
9607,9551
6767,6441
7209,6648
9568,8899
3462,2960
4253,4138
4903,4579
4782,4918
5423,4897
5877,5314
5150,5178
5773,5111
5938,5231
5984,5708
8451,8104
9382,9408
8640,8461
8873,8566
9206,8816
11126,10945
11311,11220
8443,8678
7457,6954
11328,10651
9005,8389
10381,8744
1062,1190
4625,4546
8206,7471
6861,5999
9785,9633
6877,5895
6434,6292
6958,6590
4255,4705
4499,4347
4292,3843
1274,1415
4714,4221
4811,5249
4705,5169
4695,4297
5880,4939
5352,4694
8193,8723
7400,7716
8698,9146
936,1060
10974,11366
9771,9750
8816,8876
9890,10287
11177,11043
5770,6425
1316,1362
1660,1708
3623,3897
3975,4163
936,1060
4923,4527
4155,5140
5336,4693
7830,8018
4931,5190
1077,1177
9811,9979
9666,9806
9569,9841
9628,9930
4257,3990
4900,5197
10288,11052
11860,11596
5815,4780
10293,11404
8668,7954
936,1060
846,1035
7819,8299
10328,11217
7310,7488
9307,9722
9202,9248
9265,9477
4446,4392
6366,6755
6056,5553
5974,5398
6582,6653
6497,6821
6869,6779
4782,4515
6216,5499
6986,7107
3781,3445
4127,4129
5078,4583
4754,4986
3903,3529
6856,6319
5684,6383
7360,6630
6389,5989
6681,6407
5163,4913
3646,3695
4341,4595
3540,3807
848,1035
2932,3457
3133,3377
3090,3434
5242,4866
5908,5375
1133,1307
979,1045
1237,1217
936,1060
848,1035
2329,1758
1479,1967
2019,1510
5344,5519
6379,6026
1096,1180
1135,1063
1099,944
1000,870
877,868
12020,11716
12059,11599
12023,11480
11924,11406
11801,11404
4105,4230
6813,5904
6093,5950
5706,6336
5489,5400
7375,7633
7838,7050
6555,7453
6523,7301
7182,7195
5416,5136
5658,5095
5447,5500
6044,5418
5264,5430
6700,6771
6411,6253
6848,5972
6609,6569
7278,6718
5767,5187
5851,4872
6936,6450
5646,4819
5926,5276
6722,6960
5959,5368
6332,5622
6731,6395
7365,7546
5868,5422
5274,5167
5922,5970
6162,5629
5741,5695
5895,6433
7424,6517
7328,6307
7200,6831
7140,7078
4760,4788
5689,4652
5157,5173
5733,4961
5439,5050
5529,5837
5394,6035
6193,5989
5991,6074
6365,5450
5489,4918
5547,4684
1478,1643
936,1060
1020,1028
5569,5931
8002,7960
6060,5755
7353,7386
6621,5689
5993,6500
6755,6303
6405,6505
6751,6150
5850,5966
5929,6593
7574,7599
8465,7895
8577,7606
8511,7636
5867,5736
5186,5528
5525,5599
5531,4722
5794,5003
5842,5876
5831,5259
6087,5931
5983,5706
6781,5852
6447,6505
7327,7193
5172,5209
6691,6791
5604,5166
5930,6547
6844,6583
11423,11251
6629,6240
6891,6443
5855,5250
5120,5183
4150,4755
5017,4746
4712,5366
6066,6137
4419,4883
4919,4077
6098,5446
5971,5102
5543,5150
5899,6519
6131,6033
5843,5726
6282,5819
5625,6277
7735,7810
7293,7328
7647,7750
5424,5861
5539,5286
5493,5176
5637,5490
6102,5395
5820,6333
6371,6818
6379,7043
6552,7046
6883,6521
6715,5765
6325,6429
6207,5808
6771,6733
6187,6721
6918,6070
7768,7881
7624,8431
8516,7815
7467,8414
7716,7514
6320,6865
6128,5764
6426,6395
6449,7187
6889,6143
6726,7566
7760,6959
7485,6902
8241,8138
7804,6921
2028,2092
6995,6265
9048,8511
8446,8443
7110,6368
9275,9036
7722,6858
8643,8300
7344,6808
9527,8534
5551,6084
5383,6131
5532,5722
5556,5794
5845,5426
7158,7103
7441,8080
6913,7432
7830,8112
6810,5850
958,1101
4147,4242
4593,4774
5351,4798
1594,1678
5963,5841
11860,11596
4180,4362
8519,8461
6085,6110
7838,6935
6459,7289
2985,3013
6742,7394
7611,7216
7550,7711
7086,6533
6699,6134
7368,7643
7820,6992
7579,7913
1374,1376
9467,9609
936,1060
7030,7934
5228,5649
5184,4689
4463,4990
4655,4365
4858,4665
6016,6286
6738,7138
1696,1743
6850,7766
6721,6675
8935,8013
9981,9825
11860,11596
5505,6007
5386,6116
7751,7003
5633,4944
5263,5358
6530,7383
5286,4474
7054,7360
5382,4795
7054,7050
7337,6714
7320,6658
9532,9808
6009,5444
10101,10085
3769,3787
5209,5030
7324,7928
5863,6392
6789,6951
6400,6726
6906,6184
3183,3861
3661,4060
3305,3049
849,1035
936,1060
3476,3576
3088,2937
3423,3261
3363,3517
3694,3367
5525,5902
6022,5566
5600,5702
5565,6310
6027,6379
6639,7516
7596,6692
7453,6872
7682,7582
7269,6887
5297,5708
3687,4017
4222,3880
3671,4521
4131,4197
5568,5686
4611,4562
4322,4437
6042,5785
6472,5670
3521,3600
3463,3600
4201,3766
7292,6686
3321,3693
5619,5574
6426,6242
9601,9453
7266,6537
6605,5620
1999,2398
2226,2436
1755,3357
2049,3175
2048,2881
3782,4322
3303,4171
3670,3356
4074,5082
4882,4588
3349,2640
2742,2188
2949,2446
2092,3883
2556,2466
2971,2807
2309,2264
2928,2573
3491,2347
3053,2607
5515,6165
5038,4589
4228,5145
4616,5506
4261,4907
6387,6574
4542,4914
5738,6261
5915,6475
5792,6372
936,1060
4297,3644
1021,1027
2761,2854
2470,3016
5170,4498
6384,6157
3779,3995
5523,6167
11430,11219
3294,3889
3678,3243
2935,3372
2565,3409
2761,3203
2956,3540
2792,3260
2829,3367
3289,3735
3374,3426
5731,5473
7337,7759
6894,6632
937,1061
4581,4550
6922,7507
6508,6353
6833,6947
7200,7504
7949,7481
2951,1837
7337,7759
6894,6632
3253,4117
2954,2019
2386,2748
2691,1866
2336,1787
2970,2051
2215,1383
1096,1180
1135,1063
1099,944
1000,870
877,868
12020,11716
12059,11599
12023,11480
11924,11406
11801,11404
4866,5446
5277,5031
5038,4793
4992,5255
5548,4684
6674,6254
5993,6166
5827,6092
6273,5831
6507,7267
5247,5308
5458,5470
5807,5777
5684,5295
5641,5405
7097,6815
7440,6740
6782,6764
6996,6757
6447,7110
6574,6135
5102,4661
936,1060
5239,5322
5834,5108
6542,5831
6919,6958
5892,5536
11860,11596
6365,5585
5308,5318
5643,5571
4371,5197
5629,5817
5490,5531
6362,5871
6032,5832
5966,6420
5672,5825
6117,6034
5696,5228
3826,3944
5124,5420
4760,5224
2875,2965
6561,5845
6376,5808
6183,5664
6193,6332
10043,9911
7425,7580
6382,5696
6806,6424
936,1060
1727,1597
11560,11417
9338,9239
7338,6647
7320,8051
5587,4914
6076,6236
5520,5361
3422,3528
5213,6122
5276,5034
6819,6338
6372,5893
11517,11244
6158,6181
5780,5873
6124,6581
7767,6681
5195,5069
4563,4397
6019,5870
6159,5512
5919,5641
6225,5899
5743,5337
5442,6213
6499,6056
4119,4249
6483,6097
6443,6177
6996,6019
7555,6923
6883,5990
7115,6996
6709,6077
7876,7366
4169,5120
5215,4792
936,1060
4817,5644
4422,4099
5479,5603
4931,5591
5336,5698
5514,5031
5021,5965
7257,6873
6780,7102
2908,4042
6723,6863
6892,6775
8547,8167
4471,4642
7957,8174
4653,5012
7746,8160
4338,4060
3635,3097
4138,4175
4071,3309
4121,4149
4602,4337
3967,3242
3960,3335
3164,2653
4097,3979
5545,5574
7167,7461
6556,6985
6725,7278
6815,6024
6956,6678
6151,5791
6305,6134
6817,7222
6271,6058
2836,2649
2776,2403
2452,2854
2554,3443
2758,3475
3282,3391
2907,3444
3170,3635
2872,3434
3150,3739
2737,1991
936,1060
936,1060
3765,3275
2673,1393
3361,2483
3548,3322
2822,2353
11860,11596
2622,1483
